CustomerID,BillingMonth,TotalConsumption,TotalAmount,PaymentStatus
2497,2023-12-01,649.52,101.86,Unpaid
2498,2024-11-01,640.82,126.35,Unpaid
2498,2024-10-01,578.53,98.99,Unpaid
2498,2024-09-01,391.19,51.44,Unpaid
2498,2024-08-01,323.67,54.39,Unpaid
2498,2024-07-01,519.09,70.49,Paid
2498,2024-06-01,571.57,91.49,Unpaid
2498,2024-05-01,988.88,121.37,Paid
2498,2024-04-01,586.18,91.44,Paid
2498,2024-03-01,210.17,31.29,Unpaid
2498,2024-02-01,303.89,41.9,Paid
2498,2024-01-01,542.89,87.56,Unpaid
2498,2023-12-01,469.37,82.7,Paid
2499,2024-11-01,850.42,142.35,Paid
2499,2024-10-01,699.54,118.74,Paid
2499,2024-09-01,417.7,78.64,Unpaid
2499,2024-08-01,287.94,56.53,Paid
2499,2024-07-01,541.93,108.21,Paid
2499,2024-06-01,853.57,164.62,Unpaid
2499,2024-05-01,582.81,73.07,Paid
2499,2024-04-01,635.63,77.38,Unpaid
2499,2024-03-01,741.77,140.06,Paid
2499,2024-02-01,562.98,77.33,Paid
2499,2024-01-01,514.73,61.96,Paid
2499,2023-12-01,467.57,73.24,Paid
2500,2024-11-01,970.46,136.83,Unpaid
2500,2024-10-01,657.88,94.07,Unpaid
2500,2024-09-01,891.72,140.03,Unpaid
2500,2024-08-01,284.29,34.96,Paid
2500,2024-07-01,420.64,68.25,Unpaid
2500,2024-06-01,882.91,171.56,Paid
2500,2024-05-01,855.03,116.84,Paid
2500,2024-04-01,418.9,78.19,Unpaid
2500,2024-03-01,726.22,138.39,Unpaid
2500,2024-02-01,401.93,60.92,Unpaid
2500,2024-01-01,686.92,109.72,Paid
2500,2023-12-01,718.88,143.1,Unpaid
2501,2024-11-01,381.14,46.37,Unpaid
2501,2024-10-01,929.06,145.14,Paid
2501,2024-09-01,548.79,85.77,Paid
2501,2024-08-01,938.99,117.05,Unpaid
2501,2024-07-01,794.11,158.48,Paid
2501,2024-06-01,351.96,68.74,Paid
2501,2024-05-01,344.73,42.12,Paid
2501,2024-04-01,682.35,108.48,Paid
2501,2024-03-01,963.35,181.67,Unpaid
2501,2024-02-01,208.08,26.89,Paid
2501,2024-01-01,443.12,71.84,Unpaid
2501,2023-12-01,707.52,122.27,Paid
2502,2024-11-01,673.72,129.94,Paid
2502,2024-10-01,714.78,110.16,Paid
2502,2024-09-01,576.91,112.05,Paid
2502,2024-08-01,562.29,102.95,Unpaid
2502,2024-07-01,270.32,40.22,Paid
2502,2024-06-01,866.1,163.75,Unpaid
2502,2024-05-01,437.0,63.63,Unpaid
2502,2024-04-01,244.02,39.56,Paid
2502,2024-03-01,481.66,78.65,Paid
2502,2024-02-01,397.55,73.05,Paid
2502,2024-01-01,310.88,37.79,Paid
2502,2023-12-01,908.9,147.83,Paid
2503,2024-11-01,578.5,113.69,Unpaid
2503,2024-10-01,815.92,144.53,Paid
2503,2024-09-01,880.22,133.54,Unpaid
2503,2024-08-01,754.24,135.58,Paid
2503,2024-07-01,622.28,107.14,Unpaid
2503,2024-06-01,745.7,105.49,Unpaid
2503,2024-05-01,880.31,167.7,Unpaid
2503,2024-04-01,840.42,167.1,Unpaid
2503,2024-03-01,643.68,111.67,Unpaid
2503,2024-02-01,599.45,80.49,Paid
2503,2024-01-01,257.31,47.77,Unpaid
2503,2023-12-01,472.4,73.41,Paid
2504,2024-11-01,838.57,121.95,Paid
2504,2024-10-01,325.23,48.01,Paid
2504,2024-09-01,649.65,90.54,Unpaid
2504,2024-08-01,595.58,79.66,Unpaid
2504,2024-07-01,952.92,150.51,Unpaid
2504,2024-06-01,673.05,122.83,Paid
2504,2024-05-01,383.64,65.61,Unpaid
2504,2024-04-01,846.32,152.03,Paid
2504,2024-03-01,667.51,83.03,Paid
2504,2024-02-01,396.92,49.11,Paid
2504,2024-01-01,236.71,35.0,Paid
2504,2023-12-01,314.67,49.75,Unpaid
2505,2024-11-01,847.93,131.35,Paid
2505,2024-10-01,763.7,113.53,Paid
2505,2024-09-01,320.92,57.25,Paid
2505,2024-08-01,499.04,92.1,Paid
2505,2024-07-01,552.92,68.26,Unpaid
2505,2024-06-01,213.82,33.14,Paid
2505,2024-05-01,711.25,88.94,Paid
2505,2024-04-01,384.86,56.76,Unpaid
2505,2024-03-01,285.19,36.45,Paid
2505,2024-02-01,366.8,58.17,Paid
2505,2024-01-01,474.22,78.37,Paid
2505,2023-12-01,352.97,47.21,Paid
2506,2024-11-01,207.64,36.63,Unpaid
2506,2024-10-01,792.43,145.93,Paid
2506,2024-09-01,755.01,115.7,Paid
2506,2024-08-01,950.11,160.23,Unpaid
2506,2024-07-01,391.55,54.05,Unpaid
2506,2024-06-01,337.51,44.88,Paid
2506,2024-05-01,634.46,110.45,Paid
2506,2024-04-01,413.32,70.33,Unpaid
2506,2024-03-01,773.55,123.58,Unpaid
2506,2024-02-01,453.28,76.1,Paid
2506,2024-01-01,371.44,59.48,Unpaid
2506,2023-12-01,309.46,50.48,Unpaid
2507,2024-11-01,992.81,188.55,Unpaid
2507,2024-10-01,401.88,64.16,Unpaid
2507,2024-09-01,418.21,51.56,Unpaid
2507,2024-08-01,268.6,35.58,Unpaid
2507,2024-07-01,767.55,145.59,Unpaid
2507,2024-06-01,724.78,124.84,Paid
2507,2024-05-01,757.75,115.03,Unpaid
2507,2024-04-01,328.46,48.49,Paid
2507,2024-03-01,328.48,40.77,Unpaid
2507,2024-02-01,598.08,117.03,Unpaid
2507,2024-01-01,792.92,96.43,Unpaid
2507,2023-12-01,203.88,33.36,Paid
2508,2024-11-01,232.72,46.36,Unpaid
2508,2024-10-01,936.37,151.9,Paid
2508,2024-09-01,632.91,96.71,Unpaid
2508,2024-08-01,363.38,52.7,Paid
2508,2024-07-01,473.24,71.87,Unpaid
2508,2024-06-01,933.97,172.51,Unpaid
2508,2024-05-01,789.14,118.93,Paid
2508,2024-04-01,712.28,110.38,Unpaid
2508,2024-03-01,932.81,112.47,Unpaid
2508,2024-02-01,470.97,65.54,Unpaid
2508,2024-01-01,489.65,92.87,Paid
2508,2023-12-01,995.79,135.28,Unpaid
2509,2024-11-01,478.83,88.93,Paid
2509,2024-10-01,309.48,48.79,Unpaid
2509,2024-09-01,211.74,39.02,Unpaid
2509,2024-08-01,870.03,133.88,Unpaid
2509,2024-07-01,306.21,53.9,Unpaid
2509,2024-06-01,533.14,97.59,Paid
2509,2024-05-01,582.23,84.93,Unpaid
2509,2024-04-01,422.92,60.24,Unpaid
2509,2024-03-01,285.06,42.41,Paid
2509,2024-02-01,584.79,80.85,Unpaid
2509,2024-01-01,898.65,154.3,Paid
2509,2023-12-01,586.89,90.89,Paid
2510,2024-11-01,757.02,95.82,Unpaid
2510,2024-10-01,751.72,130.76,Paid
2510,2024-09-01,930.56,132.26,Paid
2510,2024-08-01,837.25,121.29,Unpaid
2510,2024-07-01,251.8,30.91,Unpaid
2510,2024-06-01,948.65,186.76,Paid
2510,2024-05-01,291.33,48.38,Paid
2510,2024-04-01,529.71,89.13,Unpaid
2510,2024-03-01,409.43,72.25,Paid
2510,2024-02-01,670.57,83.6,Unpaid
2510,2024-01-01,520.06,69.46,Paid
2510,2023-12-01,547.07,81.87,Paid
2511,2024-11-01,581.35,111.83,Unpaid
2511,2024-10-01,512.69,98.6,Unpaid
2511,2024-09-01,329.56,47.98,Paid
2511,2024-08-01,338.95,62.52,Unpaid
2511,2024-07-01,844.73,118.69,Paid
2511,2024-06-01,246.38,41.82,Paid
2511,2024-05-01,897.48,129.46,Paid
2511,2024-04-01,568.19,90.58,Paid
2511,2024-03-01,247.25,32.67,Unpaid
2511,2024-02-01,970.55,119.5,Unpaid
2511,2024-01-01,346.86,42.05,Unpaid
2511,2023-12-01,376.86,45.23,Unpaid
2512,2024-11-01,718.7,92.18,Paid
2512,2024-10-01,736.03,129.06,Unpaid
2512,2024-09-01,473.44,63.86,Unpaid
2512,2024-08-01,598.13,77.48,Unpaid
2512,2024-07-01,384.36,49.71,Unpaid
2512,2024-06-01,581.72,101.23,Paid
2512,2024-05-01,276.13,34.98,Unpaid
2512,2024-04-01,800.97,117.26,Unpaid
2512,2024-03-01,717.16,106.18,Paid
2512,2024-02-01,500.6,85.95,Paid
2512,2024-01-01,660.63,122.01,Unpaid
2512,2023-12-01,374.66,67.07,Paid
2513,2024-11-01,896.84,129.43,Unpaid
2513,2024-10-01,243.67,33.91,Paid
2513,2024-09-01,570.54,113.73,Paid
2513,2024-08-01,631.6,89.34,Unpaid
2513,2024-07-01,840.97,161.7,Unpaid
2513,2024-06-01,810.22,114.53,Unpaid
2513,2024-05-01,481.19,88.93,Paid
2513,2024-04-01,297.94,55.85,Paid
2513,2024-03-01,553.4,89.08,Paid
2513,2024-02-01,384.09,46.46,Paid
2513,2024-01-01,989.82,141.06,Paid
2513,2023-12-01,753.23,144.96,Paid
2514,2024-11-01,742.78,120.51,Unpaid
2514,2024-10-01,629.64,77.34,Paid
2514,2024-09-01,491.33,87.45,Paid
2514,2024-08-01,727.83,105.95,Paid
2514,2024-07-01,440.76,85.67,Unpaid
2514,2024-06-01,945.84,155.36,Unpaid
2514,2024-05-01,415.42,68.0,Unpaid
2514,2024-04-01,242.09,46.02,Unpaid
2514,2024-03-01,394.79,56.04,Unpaid
2514,2024-02-01,998.03,197.36,Unpaid
2514,2024-01-01,450.95,67.47,Unpaid
2514,2023-12-01,963.87,134.59,Unpaid
2515,2024-11-01,471.9,72.0,Paid
2515,2024-10-01,208.58,32.14,Unpaid
2515,2024-09-01,720.21,116.49,Unpaid
2515,2024-08-01,305.17,48.0,Paid
2515,2024-07-01,377.26,63.78,Unpaid
2515,2024-06-01,706.69,113.89,Unpaid
2515,2024-05-01,809.43,155.77,Unpaid
2515,2024-04-01,789.46,122.95,Paid
2515,2024-03-01,891.71,145.94,Paid
2515,2024-02-01,740.57,137.16,Unpaid
2515,2024-01-01,691.66,131.54,Paid
2515,2023-12-01,962.97,123.22,Unpaid
2516,2024-11-01,208.45,30.51,Paid
2516,2024-10-01,906.6,155.56,Unpaid
2516,2024-09-01,463.44,65.65,Unpaid
2516,2024-08-01,392.05,48.34,Paid
2516,2024-07-01,773.78,154.15,Unpaid
2516,2024-06-01,354.3,43.1,Unpaid
2516,2024-05-01,555.3,93.61,Paid
2516,2024-04-01,617.53,116.46,Paid
2516,2024-03-01,819.79,136.54,Paid
2516,2024-02-01,954.52,164.61,Paid
2516,2024-01-01,633.03,117.59,Unpaid
2516,2023-12-01,659.66,85.33,Paid
2517,2024-11-01,270.95,38.35,Unpaid
2517,2024-10-01,805.34,137.08,Paid
2517,2024-09-01,831.42,150.07,Unpaid
2517,2024-08-01,797.03,128.46,Unpaid
2517,2024-07-01,333.05,41.1,Unpaid
2517,2024-06-01,327.58,55.85,Unpaid
2517,2024-05-01,695.22,96.37,Paid
2517,2024-04-01,812.32,130.53,Paid
2517,2024-03-01,254.22,32.53,Paid
2517,2024-02-01,927.1,124.35,Paid
2517,2024-01-01,730.39,89.32,Unpaid
2517,2023-12-01,638.58,88.54,Paid
2518,2024-11-01,984.37,139.76,Paid
2518,2024-10-01,881.51,140.04,Paid
2518,2024-09-01,405.0,79.59,Unpaid
2518,2024-08-01,646.14,78.59,Unpaid
2518,2024-07-01,789.85,100.88,Paid
2518,2024-06-01,340.37,61.56,Paid
2518,2024-05-01,436.28,80.69,Paid
2518,2024-04-01,617.93,74.52,Unpaid
2518,2024-03-01,916.69,166.34,Unpaid
2518,2024-02-01,655.9,118.21,Paid
2518,2024-01-01,675.51,114.31,Paid
2518,2023-12-01,753.87,138.92,Paid
2519,2024-11-01,884.62,172.34,Unpaid
2519,2024-10-01,420.27,51.34,Paid
2519,2024-09-01,602.55,97.99,Paid
2519,2024-08-01,989.09,165.84,Paid
2519,2024-07-01,924.09,140.66,Unpaid
2519,2024-06-01,549.05,85.8,Paid
2519,2024-05-01,526.05,92.18,Paid
2519,2024-04-01,643.96,126.59,Unpaid
2519,2024-03-01,477.69,95.28,Paid
2519,2024-02-01,778.16,129.97,Paid
2519,2024-01-01,510.85,101.3,Paid
2519,2023-12-01,965.98,191.01,Paid
2520,2024-11-01,290.26,50.1,Unpaid
2520,2024-10-01,986.59,122.31,Paid
2520,2024-09-01,633.07,103.61,Paid
2520,2024-08-01,427.52,79.41,Unpaid
2520,2024-07-01,762.36,106.78,Paid
2520,2024-06-01,870.04,135.78,Paid
2520,2024-05-01,719.32,118.23,Paid
2520,2024-04-01,544.96,93.53,Unpaid
2520,2024-03-01,963.85,181.41,Paid
2520,2024-02-01,649.78,108.1,Paid
2520,2024-01-01,657.66,125.98,Paid
2520,2023-12-01,605.19,102.93,Unpaid
2521,2024-11-01,291.81,43.59,Unpaid
2521,2024-10-01,626.29,97.14,Paid
2521,2024-09-01,952.84,156.57,Paid
2521,2024-08-01,768.65,134.12,Paid
2521,2024-07-01,549.28,68.08,Paid
2521,2024-06-01,956.96,151.47,Paid
2521,2024-05-01,266.24,42.68,Paid
2521,2024-04-01,578.7,115.41,Paid
2521,2024-03-01,666.34,121.67,Unpaid
2521,2024-02-01,722.5,129.04,Paid
2521,2024-01-01,776.47,104.49,Unpaid
2521,2023-12-01,923.03,134.68,Paid
2522,2024-11-01,606.0,116.78,Unpaid
2522,2024-10-01,938.44,142.26,Paid
2522,2024-09-01,784.64,136.28,Paid
2522,2024-08-01,908.54,171.78,Unpaid
2522,2024-07-01,417.05,70.99,Paid
2522,2024-06-01,362.04,58.88,Paid
2522,2024-05-01,695.13,88.59,Unpaid
2522,2024-04-01,830.81,146.72,Unpaid
2522,2024-03-01,819.91,132.46,Unpaid
2522,2024-02-01,667.53,120.17,Unpaid
2522,2024-01-01,961.55,143.74,Unpaid
2522,2023-12-01,806.27,146.22,Paid
2523,2024-11-01,780.97,128.72,Unpaid
2523,2024-10-01,963.22,116.0,Unpaid
2523,2024-09-01,645.2,78.41,Paid
2523,2024-08-01,959.9,156.87,Paid
2523,2024-07-01,767.61,137.78,Unpaid
2523,2024-06-01,696.8,95.27,Paid
2523,2024-05-01,975.7,141.17,Paid
2523,2024-04-01,949.66,144.4,Unpaid
2523,2024-03-01,843.5,104.85,Paid
2523,2024-02-01,879.54,142.23,Paid
2523,2024-01-01,340.12,41.3,Unpaid
2523,2023-12-01,661.11,94.13,Paid
2524,2024-11-01,879.07,153.02,Paid
2524,2024-10-01,369.28,51.78,Paid
2524,2024-09-01,704.77,118.61,Paid
2524,2024-08-01,485.48,82.57,Unpaid
2524,2024-07-01,215.87,41.1,Paid
2524,2024-06-01,825.52,113.02,Paid
2524,2024-05-01,250.08,36.64,Paid
2524,2024-04-01,712.41,94.79,Unpaid
2524,2024-03-01,507.68,70.01,Paid
2524,2024-02-01,815.91,154.48,Paid
2524,2024-01-01,974.05,139.63,Paid
2524,2023-12-01,620.7,97.59,Unpaid
2525,2024-11-01,996.79,179.52,Unpaid
2525,2024-10-01,441.15,74.75,Unpaid
2525,2024-09-01,828.31,131.71,Paid
2525,2024-08-01,648.89,92.05,Unpaid
2525,2024-07-01,755.57,119.43,Paid
2525,2024-06-01,603.8,118.16,Paid
2525,2024-05-01,575.22,72.44,Paid
2525,2024-04-01,445.72,70.46,Unpaid
2525,2024-03-01,888.98,139.32,Unpaid
2525,2024-02-01,290.01,50.89,Paid
2525,2024-01-01,265.35,45.63,Unpaid
2525,2023-12-01,247.0,41.08,Unpaid
2526,2024-11-01,356.21,62.17,Paid
2526,2024-10-01,686.68,105.27,Unpaid
2526,2024-09-01,707.98,101.89,Unpaid
2526,2024-08-01,405.72,58.81,Unpaid
2526,2024-07-01,795.85,98.67,Paid
2526,2024-06-01,272.12,37.85,Paid
2526,2024-05-01,424.33,71.71,Paid
2526,2024-04-01,523.13,94.18,Paid
2526,2024-03-01,346.91,43.99,Unpaid
2526,2024-02-01,338.85,60.47,Paid
2526,2024-01-01,828.87,145.77,Paid
2526,2023-12-01,800.96,126.23,Paid
2527,2024-11-01,623.17,76.32,Paid
2527,2024-10-01,517.17,72.27,Paid
2527,2024-09-01,551.08,108.77,Unpaid
2527,2024-08-01,922.2,167.45,Paid
2527,2024-07-01,957.86,178.69,Unpaid
2527,2024-06-01,910.7,166.3,Unpaid
2527,2024-05-01,857.53,122.79,Unpaid
2527,2024-04-01,465.2,85.77,Unpaid
2527,2024-03-01,336.93,63.55,Paid
2527,2024-02-01,973.42,149.6,Paid
2527,2024-01-01,473.34,79.55,Unpaid
2527,2023-12-01,479.57,89.84,Paid
2528,2024-11-01,765.12,129.03,Paid
2528,2024-10-01,543.68,90.4,Paid
2528,2024-09-01,998.78,157.24,Unpaid
2528,2024-08-01,917.76,141.22,Paid
2528,2024-07-01,586.7,100.34,Paid
2528,2024-06-01,579.93,77.23,Paid
2528,2024-05-01,314.64,51.55,Unpaid
2528,2024-04-01,539.49,96.72,Unpaid
2528,2024-03-01,620.99,118.92,Paid
2528,2024-02-01,719.76,106.85,Paid
2528,2024-01-01,633.72,88.86,Unpaid
2528,2023-12-01,794.68,144.96,Unpaid
2529,2024-11-01,498.91,90.43,Paid
2529,2024-10-01,548.01,77.02,Unpaid
2529,2024-09-01,660.64,109.57,Paid
2529,2024-08-01,251.48,31.66,Unpaid
2529,2024-07-01,402.97,67.13,Paid
2529,2024-06-01,431.01,74.73,Unpaid
2529,2024-05-01,497.46,89.62,Unpaid
2529,2024-04-01,209.58,37.18,Unpaid
2529,2024-03-01,200.49,34.02,Unpaid
2529,2024-02-01,773.54,154.0,Paid
2529,2024-01-01,248.99,35.85,Paid
2529,2023-12-01,786.98,114.7,Paid
2530,2024-11-01,333.34,54.39,Unpaid
2530,2024-10-01,337.5,66.89,Unpaid
2530,2024-09-01,727.69,87.72,Unpaid
2530,2024-08-01,908.82,177.28,Unpaid
2530,2024-07-01,342.89,62.15,Unpaid
2530,2024-06-01,225.37,36.93,Unpaid
2530,2024-05-01,681.93,134.43,Paid
2530,2024-04-01,336.7,59.54,Paid
2530,2024-03-01,292.13,37.08,Paid
2530,2024-02-01,603.62,98.31,Unpaid
2530,2024-01-01,971.97,174.88,Paid
2530,2023-12-01,930.72,173.65,Paid
2531,2024-11-01,431.43,84.03,Paid
2531,2024-10-01,487.09,76.31,Paid
2531,2024-09-01,315.94,52.89,Paid
2531,2024-08-01,523.87,97.81,Unpaid
2531,2024-07-01,302.98,59.35,Unpaid
2531,2024-06-01,283.36,42.32,Paid
2531,2024-05-01,711.97,95.74,Paid
2531,2024-04-01,868.68,108.91,Unpaid
2531,2024-03-01,781.93,99.75,Unpaid
2531,2024-02-01,722.71,93.95,Paid
2531,2024-01-01,298.85,57.39,Paid
2531,2023-12-01,805.55,141.27,Unpaid
2532,2024-11-01,730.13,101.81,Paid
2532,2024-10-01,426.95,51.83,Unpaid
2532,2024-09-01,289.76,56.67,Unpaid
2532,2024-08-01,870.48,167.12,Paid
2532,2024-07-01,771.02,102.6,Paid
2532,2024-06-01,572.39,98.96,Unpaid
2532,2024-05-01,238.95,35.49,Unpaid
2532,2024-04-01,599.92,118.86,Unpaid
2532,2024-03-01,664.03,95.18,Paid
2532,2024-02-01,562.46,84.19,Unpaid
2532,2024-01-01,995.57,161.49,Paid
2532,2023-12-01,306.55,48.29,Unpaid
2533,2024-11-01,812.74,132.82,Unpaid
2533,2024-10-01,542.33,83.0,Paid
2533,2024-09-01,508.94,97.77,Unpaid
2533,2024-08-01,379.74,64.15,Paid
2533,2024-07-01,468.59,75.45,Paid
2533,2024-06-01,818.19,157.9,Unpaid
2533,2024-05-01,472.11,87.24,Paid
2533,2024-04-01,517.15,99.76,Paid
2533,2024-03-01,750.04,121.18,Unpaid
2533,2024-02-01,463.08,66.49,Unpaid
2533,2024-01-01,899.38,139.37,Unpaid
2533,2023-12-01,815.49,109.97,Paid
2534,2024-11-01,676.41,127.7,Paid
2534,2024-10-01,278.12,47.01,Unpaid
2534,2024-09-01,987.1,170.29,Paid
2534,2024-08-01,382.64,49.72,Unpaid
2534,2024-07-01,251.74,35.29,Paid
2534,2024-06-01,540.44,98.97,Paid
2534,2024-05-01,473.68,78.32,Unpaid
2534,2024-04-01,674.51,100.74,Paid
2534,2024-03-01,395.39,68.19,Unpaid
2534,2024-02-01,946.42,166.87,Unpaid
2534,2024-01-01,486.76,82.64,Paid
2534,2023-12-01,608.6,86.16,Unpaid
2535,2024-11-01,370.03,57.88,Paid
2535,2024-10-01,780.84,128.76,Paid
2535,2024-09-01,735.6,110.4,Unpaid
2535,2024-08-01,778.46,149.87,Paid
2535,2024-07-01,266.83,33.95,Unpaid
2535,2024-06-01,513.93,69.84,Unpaid
2535,2024-05-01,615.08,83.74,Paid
2535,2024-04-01,713.23,87.52,Unpaid
2535,2024-03-01,960.89,166.16,Unpaid
2535,2024-02-01,534.97,75.01,Unpaid
2535,2024-01-01,212.04,31.54,Unpaid
2535,2023-12-01,260.59,39.74,Paid
2536,2024-11-01,947.89,128.96,Paid
2536,2024-10-01,479.32,81.39,Unpaid
2536,2024-09-01,968.92,148.36,Paid
2536,2024-08-01,454.64,80.53,Paid
2536,2024-07-01,980.78,144.56,Paid
2536,2024-06-01,830.62,156.95,Paid
2536,2024-05-01,798.58,126.78,Unpaid
2536,2024-04-01,898.21,123.32,Unpaid
2536,2024-03-01,426.64,64.85,Unpaid
2536,2024-02-01,205.84,37.43,Paid
2536,2024-01-01,786.84,129.01,Unpaid
2536,2023-12-01,524.72,96.82,Paid
2537,2024-11-01,493.82,65.99,Paid
2537,2024-10-01,439.64,68.28,Unpaid
2537,2024-09-01,871.58,126.49,Unpaid
2537,2024-08-01,288.4,44.24,Unpaid
2537,2024-07-01,629.25,75.72,Paid
2537,2024-06-01,472.35,73.41,Paid
2537,2024-05-01,903.3,179.81,Unpaid
2537,2024-04-01,229.82,33.71,Unpaid
2537,2024-03-01,914.0,141.89,Paid
2537,2024-02-01,652.15,119.07,Paid
2537,2024-01-01,570.73,108.51,Unpaid
2537,2023-12-01,558.53,79.29,Paid
2538,2024-11-01,726.04,141.85,Paid
2538,2024-10-01,318.76,63.58,Unpaid
2538,2024-09-01,337.79,51.73,Unpaid
2538,2024-08-01,523.53,98.95,Unpaid
2538,2024-07-01,595.78,107.57,Paid
2538,2024-06-01,231.17,31.42,Paid
2538,2024-05-01,634.99,105.75,Paid
2538,2024-04-01,755.06,133.14,Unpaid
2538,2024-03-01,699.23,96.01,Paid
2538,2024-02-01,554.69,96.24,Paid
2538,2024-01-01,944.73,176.91,Paid
2538,2023-12-01,970.99,160.12,Unpaid
2539,2024-11-01,497.37,74.38,Unpaid
2539,2024-10-01,472.4,88.82,Paid
2539,2024-09-01,654.5,115.0,Unpaid
2539,2024-08-01,638.4,79.25,Unpaid
2539,2024-07-01,205.58,39.96,Paid
2539,2024-06-01,726.38,140.18,Unpaid
2539,2024-05-01,985.41,195.96,Paid
2539,2024-04-01,628.82,86.32,Unpaid
2539,2024-03-01,584.44,76.58,Paid
2539,2024-02-01,258.12,42.54,Paid
2539,2024-01-01,732.86,95.54,Paid
2539,2023-12-01,713.18,104.88,Unpaid
2540,2024-11-01,254.98,50.82,Unpaid
2540,2024-10-01,324.18,40.91,Paid
2540,2024-09-01,859.67,123.86,Paid
2540,2024-08-01,686.84,88.2,Paid
2540,2024-07-01,671.21,113.97,Paid
2540,2024-06-01,645.76,96.63,Unpaid
2540,2024-05-01,904.19,151.41,Unpaid
2540,2024-04-01,380.26,60.4,Unpaid
2540,2024-03-01,802.41,118.32,Paid
2540,2024-02-01,585.53,110.12,Unpaid
2540,2024-01-01,802.12,140.86,Paid
2540,2023-12-01,392.05,56.38,Paid
2541,2024-11-01,368.76,66.43,Paid
2541,2024-10-01,488.18,80.73,Unpaid
2541,2024-09-01,526.97,87.94,Unpaid
2541,2024-08-01,345.28,61.4,Unpaid
2541,2024-07-01,437.56,79.69,Unpaid
2541,2024-06-01,867.76,128.45,Paid
2541,2024-05-01,559.14,89.91,Unpaid
2541,2024-04-01,983.18,178.81,Paid
2541,2024-03-01,558.13,106.3,Paid
2541,2024-02-01,472.68,60.65,Unpaid
2541,2024-01-01,296.59,40.27,Unpaid
2541,2023-12-01,485.65,96.32,Paid
2542,2024-11-01,358.97,46.63,Unpaid
2542,2024-10-01,396.03,73.6,Paid
2542,2024-09-01,399.92,70.87,Unpaid
2542,2024-08-01,724.8,138.71,Paid
2542,2024-07-01,763.96,112.92,Unpaid
2542,2024-06-01,413.56,62.53,Unpaid
2542,2024-05-01,212.67,34.29,Unpaid
2542,2024-04-01,455.88,84.4,Paid
2542,2024-03-01,633.02,94.62,Unpaid
2542,2024-02-01,885.37,145.98,Unpaid
2542,2024-01-01,501.71,83.3,Paid
2542,2023-12-01,353.01,46.03,Unpaid
2543,2024-11-01,443.12,77.32,Unpaid
2543,2024-10-01,816.94,158.83,Paid
2543,2024-09-01,944.91,114.82,Unpaid
2543,2024-08-01,240.29,36.6,Paid
2543,2024-07-01,970.61,162.31,Paid
2543,2024-06-01,487.08,96.87,Paid
2543,2024-05-01,842.81,134.71,Unpaid
2543,2024-04-01,508.05,82.43,Paid
2543,2024-03-01,737.25,88.62,Paid
2543,2024-02-01,901.88,155.11,Unpaid
2543,2024-01-01,697.57,121.52,Unpaid
2543,2023-12-01,712.49,107.16,Unpaid
2544,2024-11-01,588.11,103.57,Paid
2544,2024-10-01,356.27,60.73,Paid
2544,2024-09-01,409.71,54.57,Unpaid
2544,2024-08-01,679.3,101.99,Unpaid
2544,2024-07-01,953.19,129.92,Paid
2544,2024-06-01,723.0,108.53,Paid
2544,2024-05-01,769.67,124.72,Paid
2544,2024-04-01,903.51,178.02,Unpaid
2544,2024-03-01,620.28,80.87,Paid
2544,2024-02-01,679.25,125.69,Paid
2544,2024-01-01,874.71,132.84,Paid
2544,2023-12-01,792.45,104.17,Unpaid
2545,2024-11-01,262.86,48.87,Paid
2545,2024-10-01,988.58,124.98,Unpaid
2545,2024-09-01,932.68,114.97,Paid
2545,2024-08-01,309.1,59.84,Paid
2545,2024-07-01,810.28,107.99,Unpaid
2545,2024-06-01,742.79,127.25,Unpaid
2545,2024-05-01,995.85,132.99,Paid
2545,2024-04-01,394.55,51.38,Paid
2545,2024-03-01,200.21,30.82,Paid
2545,2024-02-01,464.33,85.21,Paid
2545,2024-01-01,485.12,80.35,Paid
2545,2023-12-01,801.64,122.53,Paid
2546,2024-11-01,830.25,150.79,Paid
2546,2024-10-01,559.09,78.08,Unpaid
2546,2024-09-01,888.33,171.14,Paid
2546,2024-08-01,431.72,86.2,Paid
2546,2024-07-01,307.19,58.72,Unpaid
2546,2024-06-01,916.53,143.61,Unpaid
2546,2024-05-01,534.94,67.44,Unpaid
2546,2024-04-01,469.18,83.8,Paid
2546,2024-03-01,781.24,119.25,Paid
2546,2024-02-01,803.38,150.49,Paid
2546,2024-01-01,818.6,134.59,Paid
2546,2023-12-01,209.24,39.67,Unpaid
2547,2024-11-01,953.83,156.71,Unpaid
2547,2024-10-01,495.3,73.66,Paid
2547,2024-09-01,434.69,79.41,Paid
2547,2024-08-01,646.53,87.99,Paid
2547,2024-07-01,242.24,47.78,Paid
2547,2024-06-01,256.23,34.56,Paid
2547,2024-05-01,414.6,61.27,Unpaid
2547,2024-04-01,510.86,78.73,Paid
2547,2024-03-01,871.6,132.65,Paid
2547,2024-02-01,428.64,53.61,Paid
2547,2024-01-01,701.88,115.11,Unpaid
2547,2023-12-01,318.38,39.02,Paid
2548,2024-11-01,928.66,118.91,Unpaid
2548,2024-10-01,982.48,125.47,Unpaid
2548,2024-09-01,526.28,63.81,Unpaid
2548,2024-08-01,894.99,144.83,Paid
2548,2024-07-01,609.23,83.74,Paid
2548,2024-06-01,994.9,188.52,Unpaid
2548,2024-05-01,434.62,69.97,Unpaid
